product_name,category,min_price_inr,max_price_inr,price_unit,raw_price,supplier_name,location,state,verified,rating,review_count,min_order_qty,description,product_url,scraped_at,data_source
BLDC Motor Controller,Electronics,12720.01,22332.16,Pack of 10,"₹12,720 - ₹22,332/Pack of 100",Global Corporation,Vadodara,Gujarat,True,5.0,285,5 Unit,High-quality bldc motor controller sourced directly from manufacturers.,,2026-06-12T12:55:32.817783,synthetic
Industrial Ethernet Switch,Electronics,26768.55,61083.2,Piece,"₹26,769 - ₹61,083/Unit",Apex Solutions,Mumbai,Maharashtra,True,4.7,109,50 Pack of 10,High-quality industrial ethernet switch sourced directly from manufacturers.,,2026-06-12T12:55:32.820803,synthetic
Silk Dupioni Fabric,Textiles & Apparel,831.57,1466.31,Kg,"₹832 - ₹1,466/Meter",Apex Manufacturers,Nagpur,Maharashtra,False,4.7,306,5 Piece,High-quality silk dupioni fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.822467,synthetic
Calcium Carbonate Powder,Chemical & Pharma,28461.04,32513.28,Bag,"₹28,461 - ₹32,513/Drum",Indian Traders,Faridabad,Haryana,False,,,1 Litre,High-quality calcium carbonate powder sourced directly from manufacturers.,,2026-06-12T12:55:32.829642,synthetic
Hydraulic Press Machine,Industrial Machinery,77787.27,144154.3,Set,"₹77,787 - ₹144,154/Piece",Anand Industries,Noida,Uttar Pradesh,False,,,1 Unit,High-quality hydraulic press machine sourced directly from manufacturers.,,2026-06-12T12:55:32.811116,synthetic
Plasma Cutting Machine,Industrial Machinery,2130869.53,2499174.49,Set,"₹2,130,870 - ₹2,499,174/Set",Indian Solutions,Vadodara,Gujarat,True,4.7,344,1 Set,High-quality plasma cutting machine sourced directly from manufacturers.,,2026-06-12T12:55:32.814802,synthetic
Industrial PLC Controller,Electronics,5632.29,11282.02,Pack of 100,"₹5,632 - ₹11,282/Pack of 100",Shree Pvt Ltd,Faridabad,Haryana,False,3.8,304,5 Unit,High-quality industrial plc controller sourced directly from manufacturers.,,2026-06-12T12:55:32.817661,synthetic
RFID Reader Module,Electronics,19260.61,37492.83,Piece,"₹19,261 - ₹37,493/Unit",New Traders,Noida,Uttar Pradesh,False,4.0,258,100 Piece,High-quality rfid reader module sourced directly from manufacturers.,,2026-06-12T12:55:32.820523,synthetic
Organic Turmeric Powder,Agricultural Products,2340.32,3817.6,Ton,"₹2,340 - ₹3,818/MT",Royal Enterprises,Surat,Gujarat,False,,,100 Bag (50 Kg),High-quality organic turmeric powder sourced directly from manufacturers.,,2026-06-12T12:55:32.832068,synthetic
Microfiber Cleaning Cloth,Textiles & Apparel,1071.81,1239.67,Piece,"₹1,072 - ₹1,240/Kg",Premier Manufacturers,Noida,Uttar Pradesh,True,3.7,476,5 Piece,High-quality microfiber cleaning cloth sourced directly from manufacturers.,,2026-06-12T12:55:32.825502,synthetic
PCB Prototype Board,Electronics,3426.67,6080.27,Unit,"₹3,427 - ₹6,080/Pack of 10",Premier Works,Gurgaon,Haryana,False,3.5,185,50 Unit,High-quality pcb prototype board sourced directly from manufacturers.,,2026-06-12T12:55:32.818216,synthetic
Jute Hessian Cloth,Textiles & Apparel,168.48,233.75,Kg,₹168 - ₹234/Meter,Bharat Exports,Vadodara,Gujarat,True,4.7,225,10 Kg,High-quality jute hessian cloth sourced directly from manufacturers.,,2026-06-12T12:55:32.822693,synthetic
Plasma Cutting Machine,Industrial Machinery,1321455.11,2174778.12,Unit,"₹1,321,455 - ₹2,174,778/Piece",Apex Pvt Ltd,Hyderabad,Telangana,True,4.6,402,10 Unit,High-quality plasma cutting machine sourced directly from manufacturers.,,2026-06-12T12:55:32.814908,synthetic
Solar Charge Controller,Electronics,5972.62,11865.69,Piece,"₹5,973 - ₹11,866/Pack of 100",Shree Corporation,Bangalore,Karnataka,False,4.7,63,100 Pack of 100,High-quality solar charge controller sourced directly from manufacturers.,,2026-06-12T12:55:32.818656,synthetic
Wool Worsted Suiting,Textiles & Apparel,984.1,2299.38,Piece,"₹984 - ₹2,299/Piece",Anand Pvt Ltd,Mumbai,Maharashtra,True,4.2,150,500 Roll,High-quality wool worsted suiting sourced directly from manufacturers.,,2026-06-12T12:55:32.824469,synthetic
Industrial Fan,Industrial Machinery,1529335.23,2736111.4,Piece,"₹1,529,335 - ₹2,736,111/Unit",National Industries,Nagpur,Maharashtra,True,,,50 Set,High-quality industrial fan sourced directly from manufacturers.,,2026-06-12T12:55:32.815813,synthetic
Vibrating Screen,Industrial Machinery,62106.53,89109.39,Unit,"₹62,107 - ₹89,109/Unit",Apex Works,Bangalore,Karnataka,True,4.6,244,1 Unit,High-quality vibrating screen sourced directly from manufacturers.,,2026-06-12T12:55:32.814154,synthetic
Polyethylene Glycol,Chemical & Pharma,15386.17,30515.37,Kg,"₹15,386 - ₹30,515/MT",Shree Solutions,Surat,Gujarat,True,,,5 MT,High-quality polyethylene glycol sourced directly from manufacturers.,,2026-06-12T12:55:32.829494,synthetic
Industrial Fan,Industrial Machinery,1756816.98,2279017.63,Piece,"₹1,756,817 - ₹2,279,018/Set",Bharat Industries,Gurgaon,Haryana,True,4.7,125,5 Piece,High-quality industrial fan sourced directly from manufacturers.,,2026-06-12T12:55:32.815859,synthetic
MOSFET Transistor Pack,Electronics,25168.31,38856.33,Unit,"₹25,168 - ₹38,856/Pack of 100",Star Pvt Ltd,Gurgaon,Haryana,True,4.7,16,10 Pack of 100,High-quality mosfet transistor pack sourced directly from manufacturers.,,2026-06-12T12:55:32.817137,synthetic
Banana Powder Spray Dried,Agricultural Products,1607.22,3692.47,Bag (50 Kg),"₹1,607 - ₹3,692/MT",Premier Exports,Mumbai,Maharashtra,True,,,100 MT,High-quality banana powder spray dried sourced directly from manufacturers.,,2026-06-12T12:55:32.834590,synthetic
Recycled PET Fabric,Textiles & Apparel,922.93,1805.69,Meter,"₹923 - ₹1,806/Kg",Anand Pvt Ltd,Faridabad,Haryana,False,4.0,180,500 Roll,High-quality recycled pet fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.826667,synthetic
RF Signal Amplifier,Electronics,12623.48,30848.23,Pack of 10,"₹12,623 - ₹30,848/Pack of 100",Bharat Manufacturers,Bangalore,Karnataka,True,,,50 Piece,High-quality rf signal amplifier sourced directly from manufacturers.,,2026-06-12T12:55:32.818490,synthetic
Hand Woven Khadi Cloth,Textiles & Apparel,1168.38,2648.75,Roll,"₹1,168 - ₹2,649/Kg",Star Traders,Bangalore,Karnataka,False,,,10 Kg,High-quality hand woven khadi cloth sourced directly from manufacturers.,,2026-06-12T12:55:32.825925,synthetic
Recycled PET Fabric,Textiles & Apparel,796.17,1323.7,Piece,"₹796 - ₹1,324/Meter",National Exports,Indore,Madhya Pradesh,True,,,100 Piece,High-quality recycled pet fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.826707,synthetic
Banana Powder Spray Dried,Agricultural Products,2406.77,4058.71,Quintal,"₹2,407 - ₹4,059/Kg",Sri International,Faridabad,Haryana,True,3.7,265,5 Kg,High-quality banana powder spray dried sourced directly from manufacturers.,,2026-06-12T12:55:32.834461,synthetic
Hydraulic Press Machine,Industrial Machinery,583373.59,694535.24,Set,"₹583,374 - ₹694,535/Set",Indian Industries,Jaipur,Rajasthan,True,4.8,28,1 Unit,High-quality hydraulic press machine sourced directly from manufacturers.,,2026-06-12T12:55:32.811161,synthetic
Vertical Machining Centre,Industrial Machinery,1885995.55,4407168.17,Piece,"₹1,885,996 - ₹4,407,168/Piece",Indian Traders,Nagpur,Maharashtra,True,,,5 Set,High-quality vertical machining centre sourced directly from manufacturers.,,2026-06-12T12:55:32.813564,synthetic
Isopropyl Alcohol 99%,Chemical & Pharma,21180.36,35642.8,Drum,"₹21,180 - ₹35,643/Drum",Sri Corporation,Nagpur,Maharashtra,False,4.6,249,1 MT,High-quality isopropyl alcohol 99% sourced directly from manufacturers.,,2026-06-12T12:55:32.827385,synthetic
Industrial PLC Controller,Electronics,22059.49,43406.65,Pack of 100,"₹22,059 - ₹43,407/Unit",Sri Works,Noida,Uttar Pradesh,True,3.9,403,5 Pack of 10,High-quality industrial plc controller sourced directly from manufacturers.,,2026-06-12T12:55:32.817445,synthetic
Sesame Seeds Natural,Agricultural Products,1822.27,3329.53,Quintal,"₹1,822 - ₹3,330/Kg",Advanced Pvt Ltd,Indore,Madhya Pradesh,True,,,1 Quintal,High-quality sesame seeds natural sourced directly from manufacturers.,,2026-06-12T12:55:32.833372,synthetic
Recycled PET Fabric,Textiles & Apparel,700.68,952.07,Piece,₹701 - ₹952/Meter,Apex Pvt Ltd,Kanpur,Uttar Pradesh,False,4.7,437,10 Piece,High-quality recycled pet fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.826817,synthetic
Industrial Fan,Industrial Machinery,1331500.12,2206603.85,Unit,"₹1,331,500 - ₹2,206,604/Set",Bharat Enterprises,Jaipur,Rajasthan,True,4.7,472,500 Piece,High-quality industrial fan sourced directly from manufacturers.,,2026-06-12T12:55:32.815884,synthetic
Screw Conveyor,Industrial Machinery,866964.79,984686.25,Set,"₹866,965 - ₹984,686/Set",Modern Enterprises,Ahmedabad,Gujarat,True,,,5 Unit,High-quality screw conveyor sourced directly from manufacturers.,,2026-06-12T12:55:32.816101,synthetic
Temperature Sensor Module,Electronics,10569.37,16850.26,Pack of 10,"₹10,569 - ₹16,850/Pack of 100",Sri Enterprises,Nagpur,Maharashtra,True,4.6,116,10 Piece,High-quality temperature sensor module sourced directly from manufacturers.,,2026-06-12T12:55:32.818975,synthetic
Screw Conveyor,Industrial Machinery,2316955.19,4800977.58,Set,"₹2,316,955 - ₹4,800,978/Unit",Global Industries,Nagpur,Maharashtra,False,4.9,408,100 Set,High-quality screw conveyor sourced directly from manufacturers.,,2026-06-12T12:55:32.815951,synthetic
Urea Prilled Fertilizer,Chemical & Pharma,6417.33,10056.19,Drum,"₹6,417 - ₹10,056/Litre",Sri Traders,Chennai,Tamil Nadu,False,3.5,109,500 Bag,High-quality urea prilled fertilizer sourced directly from manufacturers.,,2026-06-12T12:55:32.830041,synthetic
Lathe Machine,Industrial Machinery,1017504.9,2385935.95,Set,"₹1,017,505 - ₹2,385,936/Piece",Bharat Pvt Ltd,Ahmedabad,Gujarat,False,,,1 Unit,High-quality lathe machine sourced directly from manufacturers.,,2026-06-12T12:55:32.811855,synthetic
Plasma Cutting Machine,Industrial Machinery,2999930.21,3823922.54,Set,"₹2,999,930 - ₹3,823,923/Set",Advanced Solutions,Coimbatore,Tamil Nadu,True,,,1 Set,High-quality plasma cutting machine sourced directly from manufacturers.,,2026-06-12T12:55:32.814858,synthetic
MOSFET Transistor Pack,Electronics,13492.87,25020.81,Piece,"₹13,493 - ₹25,021/Unit",Modern Exports,Jaipur,Rajasthan,False,,,1 Unit,High-quality mosfet transistor pack sourced directly from manufacturers.,,2026-06-12T12:55:32.817256,synthetic
Groundnut Kernels Bold,Agricultural Products,245.47,480.54,MT,₹245 - ₹481/Ton,Apex Works,Hyderabad,Telangana,True,4.5,394,500 Ton,High-quality groundnut kernels bold sourced directly from manufacturers.,,2026-06-12T12:55:32.832756,synthetic
Heat Treatment Furnace,Industrial Machinery,1111530.58,2452116.24,Piece,"₹1,111,531 - ₹2,452,116/Set",Global Manufacturers,Surat,Gujarat,True,3.6,309,1 Piece,High-quality heat treatment furnace sourced directly from manufacturers.,,2026-06-12T12:55:32.815245,synthetic
Black Pepper Whole,Agricultural Products,2065.23,2731.02,Bag (50 Kg),"₹2,065 - ₹2,731/Kg",Bharat Solutions,Bangalore,Karnataka,False,,,5 Kg,High-quality black pepper whole sourced directly from manufacturers.,,2026-06-12T12:55:32.832234,synthetic
Sodium Silicate Solution,Chemical & Pharma,15021.9,27387.06,Kg,"₹15,022 - ₹27,387/Kg",Indian Works,Faridabad,Haryana,True,4.6,474,10 Litre,High-quality sodium silicate solution sourced directly from manufacturers.,,2026-06-12T12:55:32.830522,synthetic
Sunflower Seeds,Agricultural Products,807.6,1405.67,Ton,"₹808 - ₹1,406/Kg",National Exports,Indore,Madhya Pradesh,True,,,5 MT,High-quality sunflower seeds sourced directly from manufacturers.,,2026-06-12T12:55:32.833753,synthetic
Sodium Hydroxide Flakes,Chemical & Pharma,26903.71,54451.08,Kg,"₹26,904 - ₹54,451/Bag",Bharat Solutions,Ahmedabad,Gujarat,True,4.8,121,1 Bag,High-quality sodium hydroxide flakes sourced directly from manufacturers.,,2026-06-12T12:55:32.826930,synthetic
Chickpea (Chana Dal),Agricultural Products,352.98,370.65,Bag (50 Kg),₹353 - ₹371/Kg,Modern Solutions,Gurgaon,Haryana,True,3.9,54,50 Bag (50 Kg),High-quality chickpea (chana dal) sourced directly from manufacturers.,,2026-06-12T12:55:32.834209,synthetic
Fresh Pomegranate Arils,Agricultural Products,483.04,786.85,Bag (50 Kg),₹483 - ₹787/Bag (50 Kg),Indian Solutions,Ahmedabad,Gujarat,False,4.5,179,50 Kg,High-quality fresh pomegranate arils sourced directly from manufacturers.,,2026-06-12T12:55:32.832903,synthetic
Centrifugal Pump,Industrial Machinery,2045125.34,3169016.67,Piece,"₹2,045,125 - ₹3,169,017/Unit",Apex Enterprises,Vadodara,Gujarat,True,,,1 Set,High-quality centrifugal pump sourced directly from manufacturers.,,2026-06-12T12:55:32.815482,synthetic
Ferric Chloride Solution,Chemical & Pharma,5121.82,5512.08,Drum,"₹5,122 - ₹5,512/Litre",Sri Enterprises,Ludhiana,Punjab,False,,,500 MT,High-quality ferric chloride solution sourced directly from manufacturers.,,2026-06-12T12:55:32.829898,synthetic
Gear Cutting Machine,Industrial Machinery,482249.86,792023.29,Unit,"₹482,250 - ₹792,023/Set",Global International,Gurgaon,Haryana,True,,,1 Set,High-quality gear cutting machine sourced directly from manufacturers.,,2026-06-12T12:55:32.812757,synthetic
Hand Woven Khadi Cloth,Textiles & Apparel,605.67,1404.39,Piece,"₹606 - ₹1,404/Kg",Star Manufacturers,Indore,Madhya Pradesh,True,,,50 Piece,High-quality hand woven khadi cloth sourced directly from manufacturers.,,2026-06-12T12:55:32.825826,synthetic
Industrial Pump,Industrial Machinery,486557.23,822528.98,Unit,"₹486,557 - ₹822,529/Set",Global International,Rajkot,Gujarat,True,,,10 Piece,High-quality industrial pump sourced directly from manufacturers.,,2026-06-12T12:55:32.813748,synthetic
Non-Woven PP Fabric,Textiles & Apparel,38.44,67.5,Roll,₹38 - ₹68/Piece,Bharat International,Mumbai,Maharashtra,False,4.6,304,500 Kg,High-quality non-woven pp fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.825336,synthetic
Jaw Crusher,Industrial Machinery,1130270.15,2337188.5,Piece,"₹1,130,270 - ₹2,337,188/Set",New Works,Nagpur,Maharashtra,True,4.7,391,1 Set,High-quality jaw crusher sourced directly from manufacturers.,,2026-06-12T12:55:32.816349,synthetic
Belt Conveyor System,Industrial Machinery,2644379.56,6148028.71,Set,"₹2,644,380 - ₹6,148,029/Set",Apex Enterprises,Rajkot,Gujarat,False,4.3,155,500 Set,High-quality belt conveyor system sourced directly from manufacturers.,,2026-06-12T12:55:32.811367,synthetic
Viscose Georgette,Textiles & Apparel,59.49,65.73,Piece,₹59 - ₹66/Meter,Raj Solutions,Nagpur,Maharashtra,True,,,10 Piece,High-quality viscose georgette sourced directly from manufacturers.,,2026-06-12T12:55:32.824652,synthetic
Bamboo Terry Towel,Textiles & Apparel,933.11,1156.16,Piece,"₹933 - ₹1,156/Kg",Apex Works,Bangalore,Karnataka,True,,,500 Kg,High-quality bamboo terry towel sourced directly from manufacturers.,,2026-06-12T12:55:32.823128,synthetic
Polyethylene Glycol,Chemical & Pharma,25895.73,42056.09,MT,"₹25,896 - ₹42,056/MT",Apex Industries,Coimbatore,Tamil Nadu,True,3.7,432,5 Kg,High-quality polyethylene glycol sourced directly from manufacturers.,,2026-06-12T12:55:32.829436,synthetic
Wool Worsted Suiting,Textiles & Apparel,657.88,739.16,Meter,₹658 - ₹739/Piece,Premier Corporation,Mumbai,Maharashtra,True,3.7,28,500 Piece,High-quality wool worsted suiting sourced directly from manufacturers.,,2026-06-12T12:55:32.824270,synthetic
Energy Meter,Electronics,13748.77,26184.65,Pack of 100,"₹13,749 - ₹26,185/Pack of 100",Advanced Solutions,Indore,Madhya Pradesh,False,4.3,25,5 Pack of 10,High-quality energy meter sourced directly from manufacturers.,,2026-06-12T12:55:32.820125,synthetic
Heat Treatment Furnace,Industrial Machinery,420149.33,486270.52,Unit,"₹420,149 - ₹486,271/Set",National Industries,Chennai,Tamil Nadu,True,3.6,350,100 Set,High-quality heat treatment furnace sourced directly from manufacturers.,,2026-06-12T12:55:32.815390,synthetic
Benzoic Acid,Chemical & Pharma,11362.08,13660.11,Drum,"₹11,362 - ₹13,660/Kg",Apex Manufacturers,Ludhiana,Punjab,False,4.0,421,500 Bag,High-quality benzoic acid sourced directly from manufacturers.,,2026-06-12T12:55:32.831405,synthetic
Lathe Machine,Industrial Machinery,2384300.17,5821880.21,Set,"₹2,384,300 - ₹5,821,880/Set",Royal Manufacturers,Chennai,Tamil Nadu,True,,,1 Piece,High-quality lathe machine sourced directly from manufacturers.,,2026-06-12T12:55:32.811714,synthetic
Basmati Rice Long Grain,Agricultural Products,136.64,232.36,MT,₹137 - ₹232/Kg,National Corporation,Chennai,Tamil Nadu,True,4.3,116,100 Quintal,High-quality basmati rice long grain sourced directly from manufacturers.,,2026-06-12T12:55:32.831578,synthetic
Onion Dehydrated Flakes,Agricultural Products,1285.24,2178.48,Kg,"₹1,285 - ₹2,178/Kg",Star Exports,Bangalore,Karnataka,True,,,50 Quintal,High-quality onion dehydrated flakes sourced directly from manufacturers.,,2026-06-12T12:55:32.835262,synthetic
Linen Blend Shirt Fabric,Textiles & Apparel,523.92,1194.17,Piece,"₹524 - ₹1,194/Piece",Star Corporation,Surat,Gujarat,True,4.0,67,100 Kg,High-quality linen blend shirt fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.823949,synthetic
Calcium Carbonate Powder,Chemical & Pharma,12866.65,31083.23,Litre,"₹12,867 - ₹31,083/Bag",Modern Corporation,Jaipur,Rajasthan,False,4.3,192,10 Kg,High-quality calcium carbonate powder sourced directly from manufacturers.,,2026-06-12T12:55:32.829580,synthetic
Mango Pulp Alphonso,Agricultural Products,2749.32,5458.62,Ton,"₹2,749 - ₹5,459/Ton",Global Corporation,Faridabad,Haryana,True,3.8,363,500 Quintal,High-quality mango pulp alphonso sourced directly from manufacturers.,,2026-06-12T12:55:32.834334,synthetic
Silk Dupioni Fabric,Textiles & Apparel,1167.35,1703.24,Meter,"₹1,167 - ₹1,703/Piece",Anand Manufacturers,Bangalore,Karnataka,True,3.8,78,50 Roll,High-quality silk dupioni fabric sourced directly from manufacturers.,,2026-06-12T12:55:32.822552,synthetic
Net Embroidered Lace,Textiles & Apparel,191.28,442.22,Meter,₹191 - ₹442/Meter,Advanced Solutions,Mumbai,Maharashtra,False,4.1,162,500 Roll,High-quality net embroidered lace sourced directly from manufacturers.,,2026-06-12T12:55:32.824871,synthetic
Hand Woven Khadi Cloth,Textiles & Apparel,347.03,396.27,Roll,₹347 - ₹396/Piece,Royal Manufacturers,Rajkot,Gujarat,True,4.7,241,500 Meter,High-quality hand woven khadi cloth sourced directly from manufacturers.,,2026-06-12T12:55:32.825771,synthetic
Mango Pulp Alphonso,Agricultural Products,609.05,1063.81,Quintal,"₹609 - ₹1,064/Bag (50 Kg)",Premier Industries,Coimbatore,Tamil Nadu,True,4.2,342,50 Bag (50 Kg),High-quality mango pulp alphonso sourced directly from manufacturers.,,2026-06-12T12:55:32.834259,synthetic
